"","storm_id","storm_name","month","day","hour","year","latitude","longitude","max_wind","min_pressure","rad_max_wind","eye_diameter","pressure_1","pressure_2","radius_34_ne","radius_34_se","radius_34_sw","radius_34_nw","radius_50_ne","radius_50_se","radius_50_sw","radius_50_nw","radius_64_ne","radius_64_se","radius_64_sw","radius_64_nw","storm_type","distance_to_land","final"
"503","AL0889","FELIX","09","05","06",1989,36,48.7,65,988,NA,NA,1016,110,50,50,50,50,25,25,25,25,15,15,15,15,"*",1244,"."
"504","AL0889","FELIX","09","05","12",1989,36.3,48.6,70,982,NA,NA,1016,135,80,80,80,80,40,40,40,40,15,15,15,15,"*",1215,"."
"505","AL0889","FELIX","09","05","18",1989,36.7,48.3,75,979,NA,NA,1016,165,70,70,70,70,40,40,40,40,15,15,15,15,"*",1180,"."
"506","AL0889","FELIX","09","06","00",1989,36.9,48.2,75,979,NA,NA,1016,135,70,70,70,70,40,40,40,40,15,15,15,15,"*",1162,"."
"507","AL0889","FELIX","09","06","06",1989,37.2,48.1,75,979,NA,NA,1012,190,70,70,70,70,40,40,40,40,15,15,15,15,"*",1134,"."
"508","AL0889","FELIX","09","06","12",1989,37.4,48,70,982,NA,NA,1016,140,70,70,70,70,40,40,40,40,15,15,15,15,"*",1116,"."
"509","AL0889","FELIX","09","06","18",1989,37.6,47.9,70,984,NA,NA,1016,170,70,70,70,70,40,40,40,40,15,15,15,15,"*",1098,"."
"510","AL0889","FELIX","09","07","00",1989,38,47.8,65,988,NA,NA,1012,145,70,70,70,70,40,40,40,40,15,15,15,15,"*",1060,"."
"511","AL0889","FELIX","09","07","06",1989,38.5,47.7,60,990,NA,NA,1016,250,70,70,70,70,40,40,40,40,0,0,0,0,"*",1013,"."
"512","AL0889","FELIX","09","07","12",1989,39.3,47.6,55,992,NA,NA,1016,230,70,70,70,70,40,40,40,40,0,0,0,0,"*",936,"."
"513","AL0889","FELIX","09","07","18",1989,40.4,47,50,994,NA,NA,1012,140,70,70,70,70,40,40,40,40,0,0,0,0,"*",855,"."
"514","AL0889","FELIX","09","08","00",1989,41.3,46.7,50,995,NA,NA,1008,75,70,70,70,70,40,40,40,40,0,0,0,0,"*",789,"."
"515","AL0889","FELIX","09","08","06",1989,42.4,45.8,45,998,NA,NA,NA,NA,70,70,70,70,0,0,0,0,0,0,0,0,"*",750,"."
"516","AL0889","FELIX","09","08","12",1989,43.6,44.8,45,1000,NA,NA,1012,155,70,70,70,70,0,0,0,0,0,0,0,0,"*",736,"."
"517","AL0889","FELIX","09","08","18",1989,45,42.8,40,1002,NA,NA,NA,NA,70,70,70,70,0,0,0,0,0,0,0,0,"*",819,"."
"518","AL0889","FELIX","09","09","00",1989,46.5,40.5,35,1005,NA,NA,1016,250,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",940,"."
"519","AL0889","FELIX","09","09","06",1989,46.5,38,40,1002,NA,NA,1016,250,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",1127,"."
"520","AL0889","FELIX","09","09","12",1989,46.5,35.5,40,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",1315,"."
"521","AL0889","FELIX","09","09","18",1989,45.5,33.5,45,997,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",1494,"."
"522","AL0889","FELIX","09","10","00",1989,44.5,31.5,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"E",1679,"."
"523","AL0889","FELIX","09","10","06",1989,43.5,30.2,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"E",1709,"."
"524","AL0889","FELIX","09","10","12",1989,42.5,29,50,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"E",1625,"."
"525","AL1089","GABRIELLE","08","30","12",1989,11.6,21,25,1011,NA,NA,1012,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",462,"."
"526","AL1089","GABRIELLE","08","30","18",1989,11.3,23,30,1009,NA,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",682,"."
"527","AL1089","GABRIELLE","08","31","00",1989,11.3,24.8,35,1005,NA,NA,1012,200,150,75,75,150,0,0,0,0,0,0,0,0,"*",876,"."
"528","AL1089","GABRIELLE","08","31","06",1989,11.4,26.5,35,1005,NA,NA,1008,250,150,75,75,150,0,0,0,0,0,0,0,0,"*",1045,"."
"529","AL1089","GABRIELLE","08","31","12",1989,11.5,28.3,45,1000,NA,NA,1008,170,150,75,75,150,0,0,0,0,0,0,0,0,"*",1225,"."
"530","AL1089","GABRIELLE","08","31","18",1989,11.5,30,55,994,NA,NA,1008,180,150,75,75,150,30,30,30,30,0,0,0,0,"*",1401,"."
"531","AL1089","GABRIELLE","09","01","00",1989,11.5,31.7,65,987,NA,NA,1012,200,150,75,75,150,50,50,50,50,20,20,20,20,"*",1580,"."
"532","AL1089","GABRIELLE","09","01","06",1989,11.8,33.4,65,987,NA,NA,1008,240,150,75,75,150,50,25,25,50,20,10,10,20,"*",1751,"."
"533","AL1089","GABRIELLE","09","01","12",1989,12.3,35.1,65,987,NA,NA,1008,180,150,75,75,150,50,25,25,50,20,10,10,20,"*",1774,"."
"534","AL1089","GABRIELLE","09","01","18",1989,12.8,36.8,65,987,NA,NA,1008,260,150,150,150,150,50,50,50,50,25,25,25,25,"*",1780,"."
"535","AL1089","GABRIELLE","09","02","00",1989,13.4,38.6,75,980,NA,NA,1008,240,150,150,150,150,50,50,50,50,25,25,25,25,"*",1730,"."
"536","AL1089","GABRIELLE","09","02","06",1989,13.9,40.3,80,977,NA,NA,1008,160,150,150,150,150,50,50,50,50,25,25,25,25,"*",1625,"."
"537","AL1089","GABRIELLE","09","02","12",1989,14.4,42,85,974,NA,NA,1008,160,150,150,150,150,50,50,50,50,25,25,25,25,"*",1537,"."
"538","AL1089","GABRIELLE","09","02","18",1989,14.8,43.8,90,970,NA,NA,NA,NA,200,150,150,200,50,50,50,50,25,25,25,25,"*",1450,"."
"539","AL1089","GABRIELLE","09","03","00",1989,15.2,45.5,95,966,NA,10,1008,200,200,150,150,200,50,50,50,50,25,25,25,25,"*",1371,"."
"540","AL1089","GABRIELLE","09","03","06",1989,15.6,47.2,100,960,NA,20,1008,380,200,150,150,200,50,50,50,50,25,25,25,25,"*",1313,"."
"541","AL1089","GABRIELLE","09","03","12",1989,16.1,48.8,105,948,NA,20,1008,285,200,150,150,200,75,75,75,75,50,50,50,50,"*",1287,"."
"542","AL1089","GABRIELLE","09","03","18",1989,16.5,50.3,105,937,NA,10,1004,270,250,150,150,250,75,75,75,75,50,50,50,50,"*",1266,"."
"543","AL1089","GABRIELLE","09","04","00",1989,17,51.5,105,937,NA,NA,1004,230,250,150,150,250,75,75,75,75,50,50,50,50,"*",1235,"."
"544","AL1089","GABRIELLE","09","04","06",1989,17.4,52.7,110,940,29,20,1004,240,250,150,150,250,75,75,75,75,50,50,50,50,"*",1157,"."
"545","AL1089","GABRIELLE","09","04","12",1989,18,53.8,115,942,32,20,1008,305,250,150,150,250,125,75,75,125,100,50,50,100,"*",1114,"."
"546","AL1089","GABRIELLE","09","04","18",1989,18.6,54.8,120,942,32,30,1004,130,250,150,150,250,125,75,75,125,100,50,50,100,"*",1093,"."
"547","AL1089","GABRIELLE","09","05","00",1989,19.3,55.7,125,944,32,30,1004,150,250,150,150,250,125,75,75,125,100,50,50,100,"*",1058,"."
"548","AL1089","GABRIELLE","09","05","06",1989,19.9,56.5,125,941,32,50,1004,120,250,150,150,250,125,75,75,125,100,50,50,100,"*",982,"."
"549","AL1089","GABRIELLE","09","05","12",1989,20.6,57.2,125,941,32,40,1008,270,250,175,175,250,125,75,75,125,100,50,50,100,"*",927,"."
"550","AL1089","GABRIELLE","09","05","18",1989,21.4,57.8,125,941,32,30,1008,170,250,175,175,250,125,75,75,125,100,50,50,100,"*",895,"."
"551","AL1089","GABRIELLE","09","06","00",1989,22.2,58.3,125,944,32,50,1004,160,250,175,175,250,125,75,75,125,100,50,50,100,"*",885,"."
"552","AL1089","GABRIELLE","09","06","06",1989,23.1,58.8,120,942,31,50,1004,180,250,175,175,250,125,75,75,125,100,50,50,100,"*",894,"."
"553","AL1089","GABRIELLE","09","06","12",1989,24,59.3,120,944,32,50,1008,320,250,200,175,200,125,100,75,100,100,75,50,75,"*",917,"."
"554","AL1089","GABRIELLE","09","06","18",1989,25.1,59.8,120,944,35,45,1008,350,250,200,175,200,125,100,75,100,100,75,50,75,"*",971,"."
"555","AL1089","GABRIELLE","09","07","00",1989,26.4,60,120,943,43,35,1004,140,250,250,175,200,125,125,75,100,100,75,50,75,"*",1073,"."
"556","AL1089","GABRIELLE","09","07","06",1989,27.7,60,105,948,43,50,1008,290,250,250,175,200,125,125,100,100,100,100,75,75,"*",1192,"."
"557","AL1089","GABRIELLE","09","07","12",1989,29,59.9,95,950,51,45,1008,350,300,300,175,200,150,150,100,100,100,100,75,75,"*",1321,"."
"558","AL1089","GABRIELLE","09","07","18",1989,30.5,59.8,95,951,54,45,1004,300,300,300,175,200,150,150,100,100,100,100,75,75,"*",1473,"."
"559","AL1089","GABRIELLE","09","08","00",1989,32.1,59.6,95,951,55,45,1008,460,300,300,175,200,150,150,100,100,100,100,75,75,"*",1369,"."
"560","AL1089","GABRIELLE","09","08","06",1989,33.7,59.6,90,955,NA,45,1008,540,300,300,175,200,200,150,100,100,125,125,75,75,"*",1203,"."
"561","AL1089","GABRIELLE","09","08","12",1989,35.1,59.6,85,961,NA,NA,1008,400,300,300,175,200,200,150,100,100,125,125,75,75,"*",1062,"."
"562","AL1089","GABRIELLE","09","08","18",1989,36.4,59.7,80,970,NA,NA,1004,320,300,300,175,200,200,150,100,100,125,125,75,75,"*",931,"."
"563","AL1089","GABRIELLE","09","09","00",1989,37.2,59.8,75,979,NA,NA,1008,290,300,300,175,200,200,150,100,100,125,125,75,75,"*",850,"."
"564","AL1089","GABRIELLE","09","09","06",1989,38,59.9,70,987,NA,NA,1008,270,300,300,175,200,200,150,100,100,100,100,75,75,"*",772,"."
"565","AL1089","GABRIELLE","09","09","12",1989,38.5,60,65,988,NA,NA,1012,535,300,300,175,200,200,150,100,100,100,100,75,75,"*",722,"."
"566","AL1089","GABRIELLE","09","09","18",1989,38.9,60.1,65,990,NA,NA,1008,400,300,300,300,300,150,150,150,150,100,100,75,75,"*",682,"."
"567","AL1089","GABRIELLE","09","10","00",1989,39.1,60.3,65,990,NA,NA,1008,345,300,300,300,300,150,150,150,150,75,75,75,75,"*",654,"."
"568","AL1089","GABRIELLE","09","10","06",1989,39.1,60.4,60,994,NA,NA,1008,360,250,250,250,250,150,150,150,150,0,0,0,0,"*",648,"."
"569","AL1089","GABRIELLE","09","10","12",1989,39.1,60.6,60,996,NA,NA,1008,365,250,250,250,250,125,125,125,125,0,0,0,0,"*",637,"."
"570","AL1089","GABRIELLE","09","10","18",1989,39.1,61.1,55,998,NA,NA,1008,330,200,250,200,200,125,125,125,125,0,0,0,0,"*",612,"."
"571","AL1089","GABRIELLE","09","11","00",1989,39.1,61.6,50,1000,NA,NA,1008,220,200,250,200,200,25,25,25,25,0,0,0,0,"*",587,"."
"572","AL1089","GABRIELLE","09","11","06",1989,39,62,45,1002,NA,NA,1008,220,200,250,200,200,0,0,0,0,0,0,0,0,"*",579,"."
"573","AL1089","GABRIELLE","09","11","12",1989,39.4,62,40,1003,NA,NA,1008,220,200,250,200,200,0,0,0,0,0,0,0,0,"*",541,"."
"574","AL1089","GABRIELLE","09","11","18",1989,39.9,61.3,35,1005,NA,NA,1012,390,150,200,150,150,0,0,0,0,0,0,0,0,"*",531,"."
"575","AL1089","GABRIELLE","09","12","00",1989,40.2,60.6,35,1005,NA,NA,1012,345,150,200,150,150,0,0,0,0,0,0,0,0,"*",538,"."
"576","AL1089","GABRIELLE","09","12","06",1989,40.3,59.7,35,1006,NA,NA,1012,330,150,200,125,125,0,0,0,0,0,0,0,0,"*",555,"."
"577","AL1089","GABRIELLE","09","12","12",1989,40.5,58.7,30,1007,NA,NA,1012,340,0,0,0,0,0,0,0,0,0,0,0,0,"*",561,"."
"578","AL1089","GABRIELLE","09","12","18",1989,41,57.1,30,1008,NA,NA,1012,210,0,0,0,0,0,0,0,0,0,0,0,0,"*",573,"."
"579","AL1089","GABRIELLE","09","13","00",1989,41.8,55.3,30,1009,NA,NA,1008,120,0,0,0,0,0,0,0,0,0,0,0,0,"*",556,"."
"580","AL1089","GABRIELLE","09","13","06",1989,42.7,53.5,30,1010,NA,NA,1008,120,0,0,0,0,0,0,0,0,0,0,0,0,"*",444,"."
"581","AL1089","GABRIELLE","09","13","12",1989,43.8,51.5,30,1010,NA,NA,1008,40,0,0,0,0,0,0,0,0,0,0,0,0,"*",346,"."
"582","AL1189","HUGO","09","10","12",1989,13.2,20,25,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",323,"."
"583","AL1189","HUGO","09","10","18",1989,13.3,21.8,25,1010,NA,NA,1008,145,0,0,0,0,0,0,0,0,0,0,0,0,"*",493,"."
"584","AL1189","HUGO","09","11","00",1989,13.2,23.7,30,1009,NA,NA,1008,145,0,0,0,0,0,0,0,0,0,0,0,0,"*",692,"."
"585","AL1189","HUGO","09","11","06",1989,13,25.5,30,1007,NA,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",886,"."
"586","AL1189","HUGO","09","11","12",1989,12.8,27.3,30,1005,NA,NA,1012,310,0,0,0,0,0,0,0,0,0,0,0,0,"*",1081,"."
"587","AL1189","HUGO","09","11","18",1989,12.5,29.2,35,1003,NA,NA,1008,180,30,30,30,30,0,0,0,0,0,0,0,0,"*",1289,"."
"588","AL1189","HUGO","09","12","00",1989,12.5,31,40,1002,NA,NA,1012,345,50,50,50,50,0,0,0,0,0,0,0,0,"*",1480,"."
"589","AL1189","HUGO","09","12","06",1989,12.5,32.9,45,1000,NA,NA,1012,330,50,50,50,50,0,0,0,0,0,0,0,0,"*",1682,"."
"590","AL1189","HUGO","09","12","12",1989,12.5,34.8,45,998,NA,NA,1012,190,100,75,75,100,0,0,0,0,0,0,0,0,"*",1806,"."
"591","AL1189","HUGO","09","12","18",1989,12.6,36.7,50,996,NA,NA,NA,NA,100,75,75,100,50,25,25,50,0,0,0,0,"*",1761,"."
"592","AL1189","HUGO","09","13","00",1989,12.6,38.2,55,994,NA,NA,1008,190,100,75,75,100,50,25,25,50,0,0,0,0,"*",1714,"."
"593","AL1189","HUGO","09","13","06",1989,12.7,40,55,992,NA,NA,1008,215,100,75,75,100,50,25,25,50,0,0,0,0,"*",1562,"."
"594","AL1189","HUGO","09","13","12",1989,12.8,41.8,60,990,NA,NA,1008,170,100,75,75,100,50,25,25,50,0,0,0,0,"*",1422,"."
"595","AL1189","HUGO","09","13","18",1989,12.8,43.5,65,987,NA,NA,1008,300,100,75,75,100,50,25,25,50,15,15,15,15,"*",1296,"."
"596","AL1189","HUGO","09","14","00",1989,12.9,44.9,70,984,NA,NA,1008,160,100,75,75,100,50,25,25,50,15,15,15,15,"*",1211,"."
"597","AL1189","HUGO","09","14","06",1989,13,46.3,80,980,NA,NA,NA,NA,100,75,75,100,50,25,25,50,15,15,15,15,"*",1124,"."
"598","AL1189","HUGO","09","14","12",1989,13.2,47.8,85,975,NA,NA,1008,150,100,75,75,100,50,25,25,50,15,15,15,15,"*",1048,"."
"599","AL1189","HUGO","09","14","18",1989,13.6,49.1,90,970,NA,NA,1008,195,125,100,100,125,75,50,50,75,15,15,15,15,"*",1023,"."
"600","AL1189","HUGO","09","15","00",1989,13.8,50.5,100,962,NA,NA,1008,240,125,100,100,125,75,50,50,75,25,25,25,25,"*",978,"."
"601","AL1189","HUGO","09","15","06",1989,14,51.9,110,957,NA,16,1008,210,125,125,125,125,75,75,75,75,25,25,25,25,"*",951,"."
"602","AL1189","HUGO","09","15","12",1989,14.2,53.3,125,940,NA,NA,1008,255,125,125,125,125,75,75,75,75,25,25,25,25,"*",917,"."
"603","AL1189","HUGO","09","15","18",1989,14.6,54.6,140,918,18,12,1008,240,150,125,125,120,100,100,100,100,25,25,25,25,"*",812,"."
"604","AL1189","HUGO","09","16","00",1989,14.8,56.1,135,923,15,9,1008,180,150,125,125,150,100,75,75,100,40,25,25,40,"*",692,"."
"605","AL1189","HUGO","09","16","06",1989,15.1,57.3,130,927,14,6,1008,160,150,125,125,150,100,75,75,100,40,25,25,40,"*",624,"."
"606","AL1189","HUGO","09","16","12",1989,15.4,58.4,120,940,15,8,1012,280,150,125,125,150,100,75,75,100,40,40,40,40,"*",583,"."
"607","AL1189","HUGO","09","16","18",1989,15.8,59.4,120,941,16,25,1012,210,150,150,100,125,100,75,75,75,40,40,40,40,"*",582,"."
"608","AL1189","HUGO","09","17","00",1989,16.1,60.4,120,941,20,30,1008,160,150,150,100,125,100,75,75,75,40,40,40,40,"*",592,"."
"609","AL1189","HUGO","09","17","06",1989,16.4,61.5,120,943,21,15,1012,340,150,150,100,125,100,75,75,100,40,40,40,40,"*",493,"."
"610","AL1189","HUGO","09","17","12",1989,16.6,62.5,125,949,19,15,1008,190,175,175,125,150,150,100,100,125,80,70,40,60,"*",388,"."
"611","AL1189","HUGO","09","17","18",1989,16.9,63.5,125,945,23,25,1008,130,175,175,125,150,150,100,100,125,75,75,50,50,"*",280,"."
"612","AL1189","HUGO","09","18","00",1989,17.2,64.1,130,934,25,26,1008,130,175,125,125,175,150,100,100,150,75,50,50,75,"*",209,"."
"613","AL1189","HUGO","09","18","06",1989,17.7,64.8,120,940,16,20,1008,140,175,125,125,175,150,100,100,100,50,50,50,50,"*",116,"."
"614","AL1189","HUGO","09","18","12",1989,18.2,65.5,110,945,16,30,1008,190,175,125,100,175,150,100,75,100,75,50,50,50,"*",24,"."
"615","AL1189","HUGO","09","18","18",1989,19.1,66.4,105,958,17,30,1004,150,175,125,100,175,150,100,75,100,75,50,50,50,"*",67,"."
"616","AL1189","HUGO","09","19","00",1989,19.7,66.8,100,959,18,NA,1008,190,175,125,100,175,100,75,75,100,50,50,50,50,"*",133,"."
"617","AL1189","HUGO","09","19","06",1989,20.7,67.3,90,962,28,15,1008,190,150,125,100,175,100,75,50,50,50,50,25,25,"*",245,"."
"618","AL1189","HUGO","09","19","12",1989,21.6,68,90,964,27,40,1008,210,150,125,100,175,100,75,75,100,50,50,50,50,"*",284,"."
"619","AL1189","HUGO","09","19","18",1989,22.6,68.6,90,966,22,40,1008,160,150,125,100,175,100,75,75,100,50,50,50,50,"*",349,"."
"620","AL1189","HUGO","09","20","00",1989,23.5,69.3,90,957,20,NA,1008,130,150,125,100,175,100,75,75,100,50,50,50,50,"*",427,"."
"621","AL1189","HUGO","09","20","06",1989,24.4,70.1,90,957,30,15,1008,150,150,125,100,175,100,100,50,100,60,60,40,60,"*",518,"."
"622","AL1189","HUGO","09","20","12",1989,25.2,71,95,958,40,20,1008,210,150,125,100,175,100,100,50,100,60,60,40,60,"*",600,"."
"623","AL1189","HUGO","09","20","18",1989,26.3,72.2,95,953,30,20,1008,210,150,125,100,175,100,100,50,100,60,60,40,60,"*",683,"."
"624","AL1189","HUGO","09","21","00",1989,27.2,73.4,100,950,30,15,1008,250,150,125,100,175,100,100,50,100,60,60,40,40,"*",663,"."
"625","AL1189","HUGO","09","21","06",1989,28,74.9,100,950,34,50,1008,230,150,125,100,175,100,100,50,100,60,40,40,50,"*",524,"."
"626","AL1189","HUGO","09","21","12",1989,29,76.1,110,948,33,30,1008,190,225,150,125,225,125,100,75,125,60,40,40,60,"*",442,"."
"627","AL1189","HUGO","09","21","18",1989,30.2,77.5,120,944,32,30,1008,220,225,150,125,225,150,125,100,150,120,50,50,90,"*",355,"."
"628","AL1189","HUGO","09","22","00",1989,31.7,78.8,120,935,35,30,1008,240,225,150,125,125,150,125,100,100,120,50,50,90,"*",158,"."
"629","AL1189","HUGO","09","22","06",1989,33.5,80.3,85,952,NA,NA,1008,280,225,225,75,75,50,125,50,50,NA,NA,NA,NA,"*",-86,"."
"630","AL1189","HUGO","09","22","12",1989,35.9,81.7,55,975,NA,NA,1008,290,225,255,75,75,NA,NA,NA,NA,0,0,0,0,"*",-347,"."
"631","AL1189","HUGO","09","22","18",1989,38.5,81.8,40,987,NA,NA,1000,160,200,200,0,0,0,0,0,0,0,0,0,0,"*",-540,"."
"632","AL1189","HUGO","09","23","00",1989,42.2,80.2,35,988,NA,NA,996,180,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-547,"."
"633","AL1189","HUGO","09","23","06",1989,46,74.5,40,990,NA,NA,988,140,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-431,"."
"634","AL1189","HUGO","09","23","12",1989,49,69,40,992,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-73,"."
"635","AL1189","HUGO","09","23","18",1989,51,65,40,993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-89,"."
"636","AL1189","HUGO","09","24","00",1989,52,62,40,994,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-194,"."
"637","AL1189","HUGO","09","24","06",1989,52.5,60.5,40,993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-195,"."
"638","AL1189","HUGO","09","24","12",1989,53,59.5,40,991,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-172,"."
"639","AL1189","HUGO","09","24","18",1989,53.5,58.5,40,989,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",-86,"."
"640","AL1189","HUGO","09","25","00",1989,54,57,40,983,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",21,"."
"641","AL1189","HUGO","09","25","06",1989,56,52,40,979,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",400,"."
"642","AL1189","HUGO","09","25","12",1989,58,46,40,974,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"E",819,"."
"643","AL1289","IRIS","09","16","18",1989,11.3,44,25,1017,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1135,"."
"644","AL1289","IRIS","09","17","00",1989,11.2,46,30,1010,NA,NA,1012,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",988,"."
"645","AL1289","IRIS","09","17","06",1989,11.2,48,30,1009,NA,NA,1012,210,0,0,0,0,0,0,0,0,0,0,0,0,"*",852,"."
"646","AL1289","IRIS","09","17","12",1989,11.3,50,30,1008,NA,NA,1012,220,0,0,0,0,0,0,0,0,0,0,0,0,"*",750,"."
"647","AL1289","IRIS","09","17","18",1989,11.5,51.7,30,1007,NA,NA,1010,130,0,0,0,0,0,0,0,0,0,0,0,0,"*",692,"."
"648","AL1289","IRIS","09","18","00",1989,11.9,53.2,35,1005,NA,NA,NA,NA,50,25,25,50,0,0,0,0,0,0,0,0,"*",695,"."
"649","AL1289","IRIS","09","18","06",1989,12.6,54.6,35,1004,NA,NA,1008,160,70,35,35,70,0,0,0,0,0,0,0,0,"*",707,"."
"650","AL1289","IRIS","09","18","12",1989,14,55.5,40,1003,NA,NA,1008,120,70,70,50,50,0,0,0,0,0,0,0,0,"*",695,"."
"651","AL1289","IRIS","09","18","18",1989,15.6,56.1,45,1002,45,NA,1004,80,70,70,50,50,0,0,0,0,0,0,0,0,"*",752,"."
"652","AL1289","IRIS","09","19","00",1989,17,56.8,50,1001,48,NA,1008,110,40,40,40,40,25,25,25,25,0,0,0,0,"*",825,"."
"653","AL1289","IRIS","09","19","06",1989,18.1,57.5,55,1001,40,NA,1008,140,80,40,40,80,25,25,25,25,0,0,0,0,"*",866,"."
"654","AL1289","IRIS","09","19","12",1989,19.2,58.2,60,1001,20,NA,NA,NA,80,40,40,80,25,25,15,25,0,0,0,0,"*",795,"."
"655","AL1289","IRIS","09","19","18",1989,20,59.2,60,1001,10,NA,NA,NA,80,40,40,80,25,25,0,25,0,0,0,0,"*",708,"."
"656","AL1289","IRIS","09","20","00",1989,20.5,60.3,50,1002,25,NA,1008,30,80,40,40,80,25,25,25,25,0,0,0,0,"*",617,"."
"657","AL1289","IRIS","09","20","06",1989,20.9,61.3,40,1003,35,NA,1008,90,80,40,40,80,0,0,0,0,0,0,0,0,"*",544,"."
"658","AL1289","IRIS","09","20","12",1989,21.3,62.2,35,1005,40,NA,NA,NA,80,80,40,40,0,0,0,0,0,0,0,0,"*",495,"."
"659","AL1289","IRIS","09","20","18",1989,21.7,63.1,35,1007,32,NA,NA,NA,80,80,40,40,0,0,0,0,0,0,0,0,"*",465,"."
"660","AL1289","IRIS","09","21","00",1989,21.9,64.1,30,1008,35,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",427,"."
"661","AL1289","IRIS","09","21","06",1989,22.2,65.1,30,1010,35,NA,1008,110,0,0,0,0,0,0,0,0,0,0,0,0,"*",422,"."
"662","AL1289","IRIS","09","21","12",1989,22.4,66,25,1011,60,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",433,"."
"663","AL1289","IRIS","09","21","18",1989,22.5,67,25,1012,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",423,"."
"664","AL1489","JERRY","10","12","12",1989,19.4,92.4,25,1009,NA,NA,1008,80,0,0,0,0,0,0,0,0,0,0,0,0,"*",89,"."
"665","AL1489","JERRY","10","12","18",1989,19.8,92.7,30,1006,NA,NA,1012,110,0,0,0,0,0,0,0,0,0,0,0,0,"*",135,"."
"666","AL1489","JERRY","10","13","00",1989,20.4,93,35,1004,NA,NA,1012,140,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",207,"."
"667","AL1489","JERRY","10","13","06",1989,21,93.2,40,1001,NA,NA,1012,160,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",276,"."
"668","AL1489","JERRY","10","13","12",1989,21.7,93.3,45,997,10,NA,1012,190,100,100,100,100,0,0,0,0,0,0,0,0,"*",320,"."
"669","AL1489","JERRY","10","13","18",1989,22.6,93.4,50,995,38,NA,1012,110,100,100,100,100,25,25,25,25,0,0,0,0,"*",366,"."
"670","AL1489","JERRY","10","14","00",1989,23.5,93.5,55,991,35,NA,1012,170,100,100,100,100,25,25,25,25,0,0,0,0,"*",431,"."
"671","AL1489","JERRY","10","14","06",1989,24.2,93.3,55,992,32,NA,1012,80,75,75,75,75,30,30,30,30,0,0,0,0,"*",431,"."
"672","AL1489","JERRY","10","14","12",1989,24.6,93.1,55,992,20,NA,NA,NA,75,75,75,75,30,30,30,30,0,0,0,0,"*",433,"."
"673","AL1489","JERRY","10","14","18",1989,25,92.8,55,994,NA,NA,1012,240,75,75,75,75,30,30,30,30,0,0,0,0,"*",451,"."
"674","AL1489","JERRY","10","15","00",1989,25.8,93.1,55,994,NA,NA,1008,200,75,75,75,75,30,30,30,30,0,0,0,0,"*",403,"."
"675","AL1489","JERRY","10","15","06",1989,26.5,93.4,55,994,NA,NA,1012,230,100,75,75,100,30,30,30,30,0,0,0,0,"*",323,"."
"676","AL1489","JERRY","10","15","12",1989,27.3,94,60,991,NA,NA,1008,140,75,75,75,75,50,50,30,30,0,0,0,0,"*",216,"."
"677","AL1489","JERRY","10","15","18",1989,28.1,94.6,65,986,NA,NA,1008,120,75,75,50,50,50,50,30,30,25,25,15,15,"*",110,"."
"678","AL1489","JERRY","10","16","00",1989,29.1,95,75,983,NA,NA,1004,90,75,125,50,50,20,20,20,20,NA,NA,NA,NA,"*",11,"."
